"","study_title","sequence_accession_number","primary_id","organism","run_id","library_strategy","library_source","library_selection","sample_name"
"603","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134301","SRP149152","mouse gut metagenome","SRR7227806","WGS","METAGENOMIC","PCR","6A3"
"604","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134300","SRP149152","mouse gut metagenome","SRR7227807","WGS","METAGENOMIC","PCR","6A7"
"605","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134299","SRP149152","mouse gut metagenome","SRR7227808","WGS","METAGENOMIC","PCR","6A6"
"606","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134298","SRP149152","mouse gut metagenome","SRR7227809","WGS","METAGENOMIC","PCR","2A7"
"607","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134297","SRP149152","mouse gut metagenome","SRR7227810","WGS","METAGENOMIC","PCR","2A6"
"608","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134296","SRP149152","mouse gut metagenome","SRR7227811","WGS","METAGENOMIC","PCR","2A5"
"609","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134295","SRP149152","mouse gut metagenome","SRR7227812","WGS","METAGENOMIC","PCR","2A3"
"610","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134294","SRP149152","mouse gut metagenome","SRR7227813","WGS","METAGENOMIC","PCR","3A2"
"611","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134293","SRP149152","mouse gut metagenome","SRR7227814","WGS","METAGENOMIC","PCR","3A1"
"612","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134292","SRP149152","mouse gut metagenome","SRR7227815","WGS","METAGENOMIC","PCR","2t0"
"613","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134291","SRP149152","mouse gut metagenome","SRR7227816","WGS","METAGENOMIC","PCR","2SS1"
"614","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134290","SRP149152","mouse gut metagenome","SRR7227817","WGS","METAGENOMIC","PCR","3A5"
"615","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134289","SRP149152","mouse gut metagenome","SRR7227818","WGS","METAGENOMIC","PCR","3A3"
"616","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134288","SRP149152","mouse gut metagenome","SRR7227819","WGS","METAGENOMIC","PCR","2A2"
"617","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134287","SRP149152","mouse gut metagenome","SRR7227820","WGS","METAGENOMIC","PCR","2A1"
"618","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134286","SRP149152","mouse gut metagenome","SRR7227821","WGS","METAGENOMIC","PCR","1A2"
"619","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134285","SRP149152","mouse gut metagenome","SRR7227822","WGS","METAGENOMIC","PCR","1A1"
"620","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134284","SRP149152","mouse gut metagenome","SRR7227823","WGS","METAGENOMIC","PCR","1A5"
"621","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134283","SRP149152","mouse gut metagenome","SRR7227824","WGS","METAGENOMIC","PCR","1A3"
"622","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134282","SRP149152","mouse gut metagenome","SRR7227825","WGS","METAGENOMIC","PCR","1A7"
"623","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134281","SRP149152","mouse gut metagenome","SRR7227826","WGS","METAGENOMIC","PCR","1A6"
"624","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134280","SRP149152","mouse gut metagenome","SRR7227827","WGS","METAGENOMIC","PCR","1t0"
"625","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134279","SRP149152","mouse gut metagenome","SRR7227828","WGS","METAGENOMIC","PCR","1SS1"
"626","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134278","SRP149152","mouse gut metagenome","SRR7227829","WGS","METAGENOMIC","PCR","5A6"
"627","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134277","SRP149152","mouse gut metagenome","SRR7227830","WGS","METAGENOMIC","PCR","5A7"
"628","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134276","SRP149152","mouse gut metagenome","SRR7227831","WGS","METAGENOMIC","PCR","3SS1"
"629","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134275","SRP149152","mouse gut metagenome","SRR7227832","WGS","METAGENOMIC","PCR","3t0"
"630","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134274","SRP149152","mouse gut metagenome","SRR7227833","WGS","METAGENOMIC","PCR","3A6"
"631","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134273","SRP149152","mouse gut metagenome","SRR7227834","WGS","METAGENOMIC","PCR","3A7"
"632","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134272","SRP149152","mouse gut metagenome","SRR7227835","WGS","METAGENOMIC","PCR","5A3"
"633","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134271","SRP149152","mouse gut metagenome","SRR7227836","WGS","METAGENOMIC","PCR","5A5"
"634","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134270","SRP149152","mouse gut metagenome","SRR7227837","WGS","METAGENOMIC","PCR","5A1"
"635","Effect of subinhibitory concentration of ampicillin on human gut microbiota in vitro","SRX4134269","SRP149152","mouse gut metagenome","SRR7227838","WGS","METAGENOMIC","PCR","5A2"
"636","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558742","ERP108433","gut metagenome","ERR2540324","AMPLICON","METAGENOMIC","PCR","SAMEA4623593"
"637","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558741","ERP108433","gut metagenome","ERR2540323","AMPLICON","METAGENOMIC","PCR","SAMEA4623592"
"638","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558740","ERP108433","gut metagenome","ERR2540322","AMPLICON","METAGENOMIC","PCR","SAMEA4623591"
"639","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558739","ERP108433","gut metagenome","ERR2540321","AMPLICON","METAGENOMIC","PCR","SAMEA4623590"
"640","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558738","ERP108433","gut metagenome","ERR2540320","AMPLICON","METAGENOMIC","PCR","SAMEA4623589"
"641","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558737","ERP108433","gut metagenome","ERR2540319","AMPLICON","METAGENOMIC","PCR","SAMEA4623588"
"642","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558736","ERP108433","gut metagenome","ERR2540318","AMPLICON","METAGENOMIC","PCR","SAMEA4623587"
"643","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558735","ERP108433","gut metagenome","ERR2540317","AMPLICON","METAGENOMIC","PCR","SAMEA4623586"
"644","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558734","ERP108433","gut metagenome","ERR2540316","AMPLICON","METAGENOMIC","PCR","SAMEA4623585"
"645","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558733","ERP108433","gut metagenome","ERR2540315","AMPLICON","METAGENOMIC","PCR","SAMEA4623584"
"646","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558732","ERP108433","gut metagenome","ERR2540314","AMPLICON","METAGENOMIC","PCR","SAMEA4623583"
"647","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558731","ERP108433","gut metagenome","ERR2540313","AMPLICON","METAGENOMIC","PCR","SAMEA4623582"
"648","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558730","ERP108433","gut metagenome","ERR2540312","AMPLICON","METAGENOMIC","PCR","SAMEA4623581"
"649","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558729","ERP108433","gut metagenome","ERR2540311","AMPLICON","METAGENOMIC","PCR","SAMEA4623580"
"650","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558728","ERP108433","gut metagenome","ERR2540310","AMPLICON","METAGENOMIC","PCR","SAMEA4623579"
"651","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558727","ERP108433","gut metagenome","ERR2540309","AMPLICON","METAGENOMIC","PCR","SAMEA4623578"
"652","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558726","ERP108433","gut metagenome","ERR2540308","AMPLICON","METAGENOMIC","PCR","SAMEA4623577"
"653","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558725","ERP108433","gut metagenome","ERR2540307","AMPLICON","METAGENOMIC","PCR","SAMEA4623576"
"654","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558724","ERP108433","gut metagenome","ERR2540306","AMPLICON","METAGENOMIC","PCR","SAMEA4623575"
"655","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558723","ERP108433","gut metagenome","ERR2540305","AMPLICON","METAGENOMIC","PCR","SAMEA4623574"
"656","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558722","ERP108433","gut metagenome","ERR2540304","AMPLICON","METAGENOMIC","PCR","SAMEA4623573"
"657","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558721","ERP108433","gut metagenome","ERR2540303","AMPLICON","METAGENOMIC","PCR","SAMEA4623572"
"658","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558720","ERP108433","gut metagenome","ERR2540302","AMPLICON","METAGENOMIC","PCR","SAMEA4623571"
"659","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558719","ERP108433","gut metagenome","ERR2540301","AMPLICON","METAGENOMIC","PCR","SAMEA4623570"
"660","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558718","ERP108433","gut metagenome","ERR2540300","AMPLICON","METAGENOMIC","PCR","SAMEA4623569"
"661","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558717","ERP108433","gut metagenome","ERR2540299","AMPLICON","METAGENOMIC","PCR","SAMEA4623568"
"662","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558716","ERP108433","gut metagenome","ERR2540298","AMPLICON","METAGENOMIC","PCR","SAMEA4623567"
"663","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558715","ERP108433","gut metagenome","ERR2540297","AMPLICON","METAGENOMIC","PCR","SAMEA4623566"
"664","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558714","ERP108433","gut metagenome","ERR2540296","AMPLICON","METAGENOMIC","PCR","SAMEA4623565"
"665","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558713","ERP108433","gut metagenome","ERR2540295","AMPLICON","METAGENOMIC","PCR","SAMEA4623564"
"666","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558712","ERP108433","gut metagenome","ERR2540294","AMPLICON","METAGENOMIC","PCR","SAMEA4623563"
"667","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558711","ERP108433","gut metagenome","ERR2540293","AMPLICON","METAGENOMIC","PCR","SAMEA4623562"
"668","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558710","ERP108433","gut metagenome","ERR2540292","AMPLICON","METAGENOMIC","PCR","SAMEA4623561"
"669","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558709","ERP108433","gut metagenome","ERR2540291","AMPLICON","METAGENOMIC","PCR","SAMEA4623560"
"670","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558708","ERP108433","gut metagenome","ERR2540290","AMPLICON","METAGENOMIC","PCR","SAMEA4623559"
"671","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558707","ERP108433","gut metagenome","ERR2540289","AMPLICON","METAGENOMIC","PCR","SAMEA4623558"
"672","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558706","ERP108433","gut metagenome","ERR2540288","AMPLICON","METAGENOMIC","PCR","SAMEA4623557"
"673","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558705","ERP108433","gut metagenome","ERR2540287","AMPLICON","METAGENOMIC","PCR","SAMEA4623556"
"674","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558704","ERP108433","gut metagenome","ERR2540286","AMPLICON","METAGENOMIC","PCR","SAMEA4623555"
"675","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558703","ERP108433","gut metagenome","ERR2540285","AMPLICON","METAGENOMIC","PCR","SAMEA4623554"
"676","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558702","ERP108433","gut metagenome","ERR2540284","AMPLICON","METAGENOMIC","PCR","SAMEA4623553"
"677","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558701","ERP108433","gut metagenome","ERR2540283","AMPLICON","METAGENOMIC","PCR","SAMEA4623552"
"678","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558700","ERP108433","gut metagenome","ERR2540282","AMPLICON","METAGENOMIC","PCR","SAMEA4623551"
"679","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558699","ERP108433","gut metagenome","ERR2540281","AMPLICON","METAGENOMIC","PCR","SAMEA4623550"
"680","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558698","ERP108433","gut metagenome","ERR2540280","AMPLICON","METAGENOMIC","PCR","SAMEA4623549"
"681","Antibiotic induced changes in the microbiota disrupt redox dynamics in the gut","ERX2558697","ERP108433","gut metagenome","ERR2540279","AMPLICON","METAGENOMIC","PCR","SAMEA4623548"
