"","primary_id","study_title","sequence_accession_number","run_id","sample_name","bioreactor_model","donor","include_study","reason","fecalSampleSequence","bioreactor_type","ndonor_type","country_donor","continent","predigestion","stage","stages","working_volume_mL","pH_ac","pH_tc","pH_dc","stirring_speed_rpm","total_retention_time_h","treatment","external_microorganism","flushing_gas","CO2_.","N2_.","H2_.","region_16S","media_based_on","vitamins","peptone","yeast_extract","NaHCO3","CaCl2","pectin","xylan","arabinogalactan","starch","casein","inulin","NaCl","K2HPO4","NaH2PO4","KH2PO4","MgSO4","hemin","menadione","bile_salts_oxgall","L_cysteine","mucin","glucose","pancreatin","cellobiose","lactose","whey_proteins_lactalbumin","HEPES","guanine","inosine","thymidine","xanthine","choline_chloride","ascorbic_acid","lipoic_acid","histidine","resazurin","aminoacid_mix","trace_mineral_supplement","cellulose","bacto_tryptone","XOS","Tween_80","KCL","MgCl2","FeSO4","MnCl2","CoSO4","CuSO4","ZnSO4","NiCl2","Xylitol","Rice","popcorn","whey_protein","arabic_gum","guar_gum","polyoxyethylene","digested_milk_fragments","maltose","bile","buffer","carbon","cofactor","enzyme","glycoprotein","micronutrient","nitrogen","nucleic.acid","redox","salt","surfactant","vitamin","CNratio","include_sample","sample_name_other","reason_sample_exclusion"
"392","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351906","ERR3327190","SAMEA5613011","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"393","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351905","ERR3327189","SAMEA5613010","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"394","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351904","ERR3327188","SAMEA5613009","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"395","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351903","ERR3327187","SAMEA5613008","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"396","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351902","ERR3327186","SAMEA5613007","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR2","external bacteria"
"397","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351901","ERR3327185","SAMEA5613006","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR2","external bacteria"
"398","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351900","ERR3327184","SAMEA5613005","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR2","external bacteria"
"399","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351899","ERR3327183","SAMEA5613004","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR2","external bacteria"
"400","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351898","ERR3327182","SAMEA5613003","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"401","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351897","ERR3327181","SAMEA5613002","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"402","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351896","ERR3327180","SAMEA5613001","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","Positivecontrol","external bacteria"
"403","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351895","ERR3327179","SAMEA5613000","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","MOCKcommunity","external bacteria"
"404","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351894","ERR3327178","SAMEA5612999","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR4","external bacteria"
"405","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351893","ERR3327177","SAMEA5612998","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR4","external bacteria"
"406","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351892","ERR3327176","SAMEA5612997","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR4","external bacteria"
"407","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351891","ERR3327175","SAMEA5612996","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR4","external bacteria"
"408","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351890","ERR3327174","SAMEA5612995","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR3","external bacteria"
"409","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351889","ERR3327173","SAMEA5612994","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR3","external bacteria"
"410","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351888","ERR3327172","SAMEA5612993","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR3","external bacteria"
"411","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351887","ERR3327171","SAMEA5612992","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR3","external bacteria"
"412","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351886","ERR3327170","SAMEA5612991","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR2","external bacteria"
"413","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351885","ERR3327169","SAMEA5612990","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR2","external bacteria"
"414","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351884","ERR3327168","SAMEA5612989","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"no","TR2","external bacteria"
"415","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351883","ERR3327167","SAMEA5612988","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"416","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351882","ERR3327166","SAMEA5612987","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"417","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351881","ERR3327165","SAMEA5612986","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"418","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351880","ERR3327164","SAMEA5612985","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"419","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351879","ERR3327163","SAMEA5612984","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"420","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351878","ERR3327162","SAMEA5612983","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
"421","ERP114897","Lactate metabolism is strongly modulated by fecal inoculum, pH and retention time in PolyFermS continuous colonic fermentation models mimicking young infant proximal colon","ERX3351877","ERR3327161","SAMEA5612982","polyferms_Pham_et_al_2019","FFInfant","yes","OK","no(exclude TR2,T3-fermentation2, TR4)","polyferms","2_individual","Switzerland","Europe","no","1","ac",200,"6",NA,NA,180,5,"pH_donor_lactate_LUB","E. limosum + P. avidum ","CO2",0,100,0,"V3_V4","6-month-old infants","yes",0.5,2.5,1.5,0.075,0,0,0,0,0.5,0,4.5,0,0,0.5,0.61,0.01,0,0.05,0.8,4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4.5,0,0.0027,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.05,2,8.9,0.01,0,4,0.6877,10.4,0,0,9,1,0,0.9,"yes",NA,NA
